"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 00:00","2015","12","01","00:00","","4.7","","0.7","","75","","","M","18","","10","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 01:00","2015","12","01","01:00","","4.7","","1.1","","77","","","M","9","","12","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 02:00","2015","12","01","02:00","","4.7","","0.4","","73","","","M","11","","7","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 03:00","2015","12","01","03:00","","5.0","","1.2","","76","","","M","10","","20","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 04:00","2015","12","01","04:00","","5.8","","1.0","","71","","","M","11","","26","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 05:00","2015","12","01","05:00","","6.0","","2.0","","76","","","M","9","","28","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 06:00","2015","12","01","06:00","","6.9","","2.6","","74","","","M","12","","26","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 07:00","2015","12","01","07:00","","6.7","","2.5","","75","","","M","11","","25","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 08:00","2015","12","01","08:00","","6.5","","1.8","","72","","","M","12","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-12-01 09:00","2015","12","01","09:00","","5.7","","2.8","","81","","","M","11","","17","","","","","M","","","","","NA"
