"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 00:00","2013","05","01","00:00","","9.5","","","M","","M","","","32","","7","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 01:00","2013","05","01","01:00","","10.1","","","M","","M","","","25","","4","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 02:00","2013","05","01","02:00","","9.6","","","M","","M","","","22","","9","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 03:00","2013","05","01","03:00","","9.5","","","M","","M","","","22","","9","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 04:00","2013","05","01","04:00","","9.4","","","M","","M","","","20","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 05:00","2013","05","01","05:00","","9.8","","","M","","M","","","21","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 06:00","2013","05","01","06:00","","9.5","","","M","","M","","","22","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 07:00","2013","05","01","07:00","","8.2","","","M","","M","","","9","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 08:00","2013","05","01","08:00","","7.9","","","M","","M","","","11","","11","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 09:00","2013","05","01","09:00","","7.6","","","M","","M","","","11","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 10:00","2013","05","01","10:00","","7.0","","","M","","M","","","11","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 11:00","2013","05","01","11:00","","6.5","","","M","","M","","","10","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 12:00","2013","05","01","12:00","","6.1","","","M","","M","","","9","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 13:00","2013","05","01","13:00","","6.1","","","M","","M","","","9","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 14:00","2013","05","01","14:00","","6.1","","","M","","M","","","10","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 15:00","2013","05","01","15:00","","6.7","","","M","","M","","","11","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 16:00","2013","05","01","16:00","","7.5","","","M","","M","","","11","","22","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 17:00","2013","05","01","17:00","","8.1","","","M","","M","","","14","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 18:00","2013","05","01","18:00","","8.4","","","M","","M","","","15","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 19:00","2013","05","01","19:00","","9.3","","","M","","M","","","18","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 20:00","2013","05","01","20:00","","9.9","","","M","","M","","","19","","9","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 21:00","2013","05","01","21:00","","11.1","","","M","","M","","","18","","6","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01 22:00","2013","05","01","22:00","","11.8","","","M","","M","","","18","","6","","","","","M","","","","","NA"
