"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 00:00","2016","07","01","00:00","","18.2","","13.2","","72","","","M","17","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 01:00","2016","07","01","01:00","","18.6","","13.8","","74","","","M","16","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 02:00","2016","07","01","02:00","","18.4","","13.3","","72","","","M","15","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 03:00","2016","07","01","03:00","","18.2","","13.0","","72","","","M","15","","21","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 04:00","2016","07","01","04:00","","17.5","","13.5","","77","","","M","15","","23","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 05:00","2016","07","01","05:00","","16.8","","12.7","","77","","","M","13","","22","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 06:00","2016","07","01","06:00","","15.8","","12.2","","79","","","M","15","","24","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 07:00","2016","07","01","07:00","","15.1","","11.6","","80","","","M","13","","28","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 08:00","2016","07","01","08:00","","15.1","","11.3","","78","","","M","13","","30","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 09:00","2016","07","01","09:00","","14.5","","10.9","","79","","","M","13","","34","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 10:00","2016","07","01","10:00","","13.9","","11.0","","83","","","M","13","","31","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 11:00","2016","07","01","11:00","","13.9","","11.2","","84","","","M","13","","35","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 12:00","2016","07","01","12:00","","13.8","","10.7","","82","","","M","13","","35","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 13:00","2016","07","01","13:00","","13.9","","11.4","","85","","","M","13","","30","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 14:00","2016","07","01","14:00","","13.7","","10.6","","82","","","M","13","","26","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 15:00","2016","07","01","15:00","","14.1","","11.0","","82","","","M","14","","24","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 16:00","2016","07","01","16:00","","13.8","","10.9","","83","","","M","15","","25","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 17:00","2016","07","01","17:00","","13.9","","10.9","","82","","","M","15","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 18:00","2016","07","01","18:00","","14.4","","11.5","","83","","","M","15","","11","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 19:00","2016","07","01","19:00","","14.5","","11.8","","84","","","M","19","","12","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 20:00","2016","07","01","20:00","","14.2","","12.0","","87","","","M","16","","14","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 21:00","2016","07","01","21:00","","15.1","","12.1","","82","","","M","16","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 22:00","2016","07","01","22:00","","15.5","","12.6","","83","","","M","14","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-01 23:00","2016","07","01","23:00","","16.2","","12.5","","78","","","M","15","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-02 00:00","2016","07","02","00:00","","17.8","","12.7","","72","","","M","17","","12","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-02 01:00","2016","07","02","01:00","","17.9","","12.2","","69","","","M","17","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-07-02 02:00","2016","07","02","02:00","","17.9","","12.7","","72","","","M","18","","17","","","","","M","","","","","NA"
