"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 00:00","2021","07","01","00:00","","19.1","","15.1","","77","","","","14","","26","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 01:00","2021","07","01","01:00","","20.0","","15.4","","75","","","","13","","21","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 02:00","2021","07","01","02:00","","20.7","","15.4","","72","","","","13","","26","","","","","","25","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 03:00","2021","07","01","03:00","","20.4","","15.7","","74","","","","11","","21","","","","","","25","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 04:00","2021","07","01","04:00","","19.5","","15.6","","78","","","","10","","24","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 05:00","2021","07","01","05:00","","18.5","","15.0","","81","","","","13","","18","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 06:00","2021","07","01","06:00","","17.7","","14.2","","80","","","","11","","28","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 07:00","2021","07","01","07:00","","17.3","","14.2","","82","","","","11","","27","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 08:00","2021","07","01","08:00","","17.1","","13.9","","82","","","","11","","28","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 09:00","2021","07","01","09:00","","17.2","","14.1","","82","","","","11","","27","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2021-07-01 10:00","2021","07","01","10:00","","17.3","","14.0","","81","","","","11","","21","","","","","","","","","","NA"
