"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 00:00","2022","02","01","00:00","","6.4","","0.9","","68","","","","30","","34","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 01:00","2022","02","01","01:00","","6.2","","1.4","","72","","","","30","","33","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 02:00","2022","02","01","02:00","","6.2","","2.3","","76","","","","28","","30","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 03:00","2022","02","01","03:00","","6.1","","1.8","","73","","","","29","","26","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 04:00","2022","02","01","04:00","","5.7","","1.5","","74","","","","28","","25","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 05:00","2022","02","01","05:00","","5.5","","1.4","","75","","","","27","","26","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 06:00","2022","02","01","06:00","","5.8","","1.2","","72","","","","27","","20","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 07:00","2022","02","01","07:00","","5.7","","1.1","","72","","","","27","","26","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 08:00","2022","02","01","08:00","","5.3","","1.7","","78","","","","28","","20","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 09:00","2022","02","01","09:00","","4.6","","1.8","","82","","","","25","","16","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 10:00","2022","02","01","10:00","","4.4","","2.0","","85","","","","25","","21","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 11:00","2022","02","01","11:00","","5.1","","1.0","","74","","","","30","","31","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 12:00","2022","02","01","12:00","","4.7","","1.9","","82","","","","28","","29","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 13:00","2022","02","01","13:00","","4.7","","1.5","","80","","","","27","","32","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 14:00","2022","02","01","14:00","","4.8","","0.6","","74","","","","31","","37","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 15:00","2022","02","01","15:00","","4.7","","1.2","","78","","","","32","","33","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 16:00","2022","02","01","16:00","","4.4","","0.7","","76","","","","32","","33","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 17:00","2022","02","01","17:00","","4.5","","1.0","","78","","","","31","","31","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 18:00","2022","02","01","18:00","","4.5","","0.4","","75","","","","31","","27","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 19:00","2022","02","01","19:00","","4.3","","0.0","","73","","","","31","","28","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 20:00","2022","02","01","20:00","","4.6","","-0.2","","71","","","","31","","31","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 21:00","2022","02","01","21:00","","4.7","","0.8","","75","","","","31","","27","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 22:00","2022","02","01","22:00","","5.0","","1.2","","77","","","","30","","27","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-01 23:00","2022","02","01","23:00","","5.0","","1.1","","76","","","","30","","27","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 00:00","2022","02","02","00:00","","5.2","","1.6","","77","","","","30","","32","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 01:00","2022","02","02","01:00","","5.3","","1.6","","77","","","","30","","29","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 02:00","2022","02","02","02:00","","5.3","","1.4","","76","","","","31","","24","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 03:00","2022","02","02","03:00","","5.7","","-0.1","","66","","","","32","","24","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 04:00","2022","02","02","04:00","","4.7","","0.0","","72","","","","7","","7","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 05:00","2022","02","02","05:00","","4.2","","0.5","","77","","","","4","","15","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 06:00","2022","02","02","06:00","","3.8","","0.2","","77","","","","3","","11","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 07:00","2022","02","02","07:00","","3.1","","-0.4","","78","","","","6","","17","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 08:00","2022","02","02","08:00","","1.7","","-1.1","","82","","","","10","","16","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 09:00","2022","02","02","09:00","","1.6","","-1.9","","77","","","","11","","3","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 10:00","2022","02","02","10:00","","1.8","","-2.6","","73","","","","10","","7","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 11:00","2022","02","02","11:00","","2.0","","-1.4","","78","","","","10","","9","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 12:00","2022","02","02","12:00","","2.0","","-1.0","","80","","","","12","","10","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 13:00","2022","02","02","13:00","","2.3","","-4.3","","62","","","","10","","22","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 14:00","2022","02","02","14:00","","1.9","","-5.5","","58","","","","9","","19","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-02-02 15:00","2022","02","02","15:00","","1.8","","-5.5","","58","","","","9","","20","","","","","","","","","","NA"
