"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 00:00","2016","09","01","00:00","","16.5","","14.4","","87","","","M","14","","22","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 01:00","2016","09","01","01:00","","16.1","","14.4","","90","","","M","13","","14","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 02:00","2016","09","01","02:00","","16.0","","14.1","","88","","","M","14","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 03:00","2016","09","01","03:00","","16.3","","14.1","","87","","","M","11","","20","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 04:00","2016","09","01","04:00","","16.3","","14.2","","87","","","M","14","","23","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 05:00","2016","09","01","05:00","","16.1","","14.0","","88","","","M","14","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 06:00","2016","09","01","06:00","","16.1","","13.9","","87","","","M","12","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 07:00","2016","09","01","07:00","","16.6","","13.6","","83","","","M","16","","22","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 08:00","2016","09","01","08:00","","16.1","","13.8","","86","","","M","16","","24","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 09:00","2016","09","01","09:00","","16.2","","13.6","","85","","","M","15","","25","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 10:00","2016","09","01","10:00","","15.7","","13.3","","85","","","M","15","","23","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 11:00","2016","09","01","11:00","","16.4","","13.0","","80","","","M","24","","21","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 12:00","2016","09","01","12:00","","16.5","","12.3","","76","","","M","27","","12","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 13:00","2016","09","01","13:00","","16.2","","11.1","","72","","","M","23","","10","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 14:00","2016","09","01","14:00","","16.2","","11.0","","71","","","M","20","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 15:00","2016","09","01","15:00","","16.4","","11.9","","75","","","M","16","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 16:00","2016","09","01","16:00","","15.9","","11.6","","76","","","M","14","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 17:00","2016","09","01","17:00","","16.4","","11.0","","70","","","M","13","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 18:00","2016","09","01","18:00","","15.5","","12.2","","81","","","M","14","","24","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 19:00","2016","09","01","19:00","","15.7","","12.9","","84","","","M","14","","31","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 20:00","2016","09","01","20:00","","16.7","","12.5","","76","","","M","17","","28","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 21:00","2016","09","01","21:00","","16.2","","12.6","","80","","","M","16","","26","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 22:00","2016","09","01","22:00","","16.4","","12.3","","76","","","M","14","","24","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-01 23:00","2016","09","01","23:00","","16.3","","13.1","","81","","","M","15","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 00:00","2016","09","02","00:00","","15.7","","13.0","","84","","","M","18","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 01:00","2016","09","02","01:00","","15.3","","13.2","","88","","","M","20","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 02:00","2016","09","02","02:00","","14.7","","12.4","","86","","","M","19","","14","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 03:00","2016","09","02","03:00","","14.9","","12.3","","84","","","M","11","","10","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 04:00","2016","09","02","04:00","","15.2","","12.3","","83","","","M","10","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 05:00","2016","09","02","05:00","","14.9","","13.0","","89","","","M","8","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 06:00","2016","09","02","06:00","","14.9","","12.7","","87","","","M","8","","20","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 07:00","2016","09","02","07:00","","14.7","","12.7","","88","","","M","9","","20","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 08:00","2016","09","02","08:00","","14.8","","12.3","","85","","","M","9","","22","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 09:00","2016","09","02","09:00","","14.5","","12.1","","86","","","M","9","","20","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 10:00","2016","09","02","10:00","","14.0","","11.7","","86","","","M","10","","25","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 11:00","2016","09","02","11:00","","13.5","","12.1","","92","","","M","10","","26","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 12:00","2016","09","02","12:00","","13.4","","11.9","","90","","","M","11","","25","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 13:00","2016","09","02","13:00","","13.9","","12.8","","93","","","M","12","","23","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 14:00","2016","09","02","14:00","","13.3","","11.9","","92","","","M","15","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 15:00","2016","09","02","15:00","","13.2","","11.8","","91","","","M","16","","23","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 16:00","2016","09","02","16:00","","13.7","","12.0","","89","","","M","17","","22","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2016-09-02 17:00","2016","09","02","17:00","","13.7","","12.2","","91","","","M","17","","17","","","","","M","","","","","NA"
