"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 00:00","2019","07","01","00:00","","19.1","","16.5","","85","","","","30","","10","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 01:00","2019","07","01","01:00","","20.1","","16.2","","79","","","","29","","6","","","","","","25","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 02:00","2019","07","01","02:00","","19.5","","17.3","","87","","","","20","","11","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 03:00","2019","07","01","03:00","","19.8","","15.6","","77","","","","20","","15","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 04:00","2019","07","01","04:00","","19.7","","16.2","","81","","","","17","","16","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 05:00","2019","07","01","05:00","","19.0","","14.9","","77","","","","16","","12","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 06:00","2019","07","01","06:00","","19.0","","15.2","","78","","","","5","","11","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 07:00","2019","07","01","07:00","","19.5","","9.4","","52","","","","10","","11","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 08:00","2019","07","01","08:00","","18.3","","14.4","","78","","","","10","","9","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 09:00","2019","07","01","09:00","","17.1","","15.3","","89","","","","14","","9","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 10:00","2019","07","01","10:00","","16.6","","15.0","","90","","","","12","","8","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 11:00","2019","07","01","11:00","","16.5","","14.8","","90","","","","11","","4","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 12:00","2019","07","01","12:00","","15.9","","14.5","","92","","","","10","","7","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 13:00","2019","07","01","13:00","","15.9","","14.3","","90","","","","4","","9","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 14:00","2019","07","01","14:00","","16.3","","13.3","","82","","","","7","","11","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 15:00","2019","07","01","15:00","","17.2","","13.9","","81","","","","9","","11","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 16:00","2019","07","01","16:00","","17.5","","14.5","","83","","","","16","","11","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 17:00","2019","07","01","17:00","","17.0","","14.1","","83","","","","15","","20","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 18:00","2019","07","01","18:00","","17.0","","14.9","","87","","","","16","","23","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 19:00","2019","07","01","19:00","","18.0","","15.1","","83","","","","15","","15","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 20:00","2019","07","01","20:00","","19.4","","15.4","","77","","","","16","","13","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 21:00","2019","07","01","21:00","","19.4","","16.1","","81","","","","16","","18","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 22:00","2019","07","01","22:00","","19.3","","16.2","","82","","","","16","","21","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-01 23:00","2019","07","01","23:00","","19.5","","16.5","","83","","","","15","","17","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2019-07-02 00:00","2019","07","02","00:00","","21.0","","17.0","","78","","","","16","","7","","","","","","26","","","","NA"
