"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 00:00","2022","09","01","00:00","","21.8","","18.8","","83","","","","15","","12","","","","","","28","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 01:00","2022","09","01","01:00","","22.8","","17.2","","70","","","","14","","17","","","","","","28","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 02:00","2022","09","01","02:00","","23.2","","16.2","","64","","","","13","","20","","","","","","28","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 03:00","2022","09","01","03:00","","21.8","","17.4","","76","","","","11","","22","","","","","","27","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 04:00","2022","09","01","04:00","","20.4","","16.9","","80","","","","9","","21","","","","","","26","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 05:00","2022","09","01","05:00","","20.1","","16.6","","80","","","","10","","21","","","","","","25","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 06:00","2022","09","01","06:00","","19.9","","16.2","","79","","","","11","","24","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 07:00","2022","09","01","07:00","","19.6","","16.0","","80","","","","11","","25","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 08:00","2022","09","01","08:00","","19.1","","15.6","","80","","","","11","","26","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 09:00","2022","09","01","09:00","","18.2","","15.5","","85","","","","11","","28","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 10:00","2022","09","01","10:00","","17.7","","15.5","","87","","","","10","","27","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 11:00","2022","09","01","11:00","","18.1","","15.6","","86","","","","11","","32","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 12:00","2022","09","01","12:00","","17.5","","15.4","","88","","","","10","","27","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 13:00","2022","09","01","13:00","","17.3","","15.3","","88","","","","11","","22","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 14:00","2022","09","01","14:00","","17.1","","15.2","","88","","","","15","","21","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 15:00","2022","09","01","15:00","","16.9","","15.1","","89","","","","13","","24","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 16:00","2022","09","01","16:00","","16.4","","14.7","","90","","","","13","","22","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 17:00","2022","09","01","17:00","","16.8","","14.6","","87","","","","15","","25","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 18:00","2022","09","01","18:00","","16.4","","14.4","","88","","","","14","","25","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 19:00","2022","09","01","19:00","","16.6","","14.8","","89","","","","14","","18","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 20:00","2022","09","01","20:00","","16.9","","14.9","","88","","","","14","","20","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 21:00","2022","09","01","21:00","","17.9","","15.2","","84","","","","14","","18","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 22:00","2022","09","01","22:00","","18.7","","15.4","","82","","","","15","","21","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-01 23:00","2022","09","01","23:00","","19.4","","15.5","","78","","","","16","","21","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 00:00","2022","09","02","00:00","","19.3","","16.1","","82","","","","15","","18","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 01:00","2022","09","02","01:00","","19.7","","15.9","","79","","","","14","","16","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 02:00","2022","09","02","02:00","","19.5","","16.2","","81","","","","15","","18","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 03:00","2022","09","02","03:00","","18.8","","16.2","","85","","","","14","","16","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 04:00","2022","09","02","04:00","","19.2","","16.0","","81","","","","13","","14","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 05:00","2022","09","02","05:00","","18.7","","16.7","","88","","","","11","","12","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 06:00","2022","09","02","06:00","","18.6","","16.0","","85","","","","13","","11","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 07:00","2022","09","02","07:00","","18.5","","16.6","","89","","","","10","","10","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 08:00","2022","09","02","08:00","","17.9","","16.3","","91","","","","11","","12","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2022-09-02 09:00","2022","09","02","09:00","","17.7","","16.2","","91","","","","14","","9","","","","","","","","","","NA"
