"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 00:00","2015","05","01","00:00","","12.5","","6.9","","68","","","M","16","","20","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 01:00","2015","05","01","01:00","","12.3","","7.2","","71","","","M","16","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 02:00","2015","05","01","02:00","","12.1","","7.4","","73","","","M","14","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 03:00","2015","05","01","03:00","","11.9","","7.1","","73","","","M","10","","12","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 04:00","2015","05","01","04:00","","11.6","","7.3","","75","","","M","10","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 05:00","2015","05","01","05:00","","11.4","","7.7","","78","","","M","11","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 06:00","2015","05","01","06:00","","10.9","","8.0","","83","","","M","12","","16","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 07:00","2015","05","01","07:00","","10.7","","8.0","","84","","","M","12","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 08:00","2015","05","01","08:00","","10.5","","8.0","","85","","","M","12","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 09:00","2015","05","01","09:00","","10.2","","7.8","","85","","","M","11","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 10:00","2015","05","01","10:00","","10.1","","7.8","","86","","","M","10","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 11:00","2015","05","01","11:00","","10.0","","8.1","","88","","","M","10","","15","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 12:00","2015","05","01","12:00","","9.9","","8.3","","89","","","M","10","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 13:00","2015","05","01","13:00","","10.0","","8.4","","90","","","M","10","","16","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 14:00","2015","05","01","14:00","","9.8","","8.1","","89","","","M","10","","17","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 15:00","2015","05","01","15:00","","10.0","","8.0","","87","","","M","10","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 16:00","2015","05","01","16:00","","10.9","","8.8","","87","","","M","12","","11","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 17:00","2015","05","01","17:00","","13.2","","8.9","","75","","","M","17","","4","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 18:00","2015","05","01","18:00","","11.5","","7.4","","76","","","M","26","","3","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 19:00","2015","05","01","19:00","","11.7","","7.6","","76","","","M","27","","3","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 20:00","2015","05","01","20:00","","11.9","","8.4","","79","","","M","28","","5","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 21:00","2015","05","01","21:00","","12.7","","7.4","","70","","","M","34","","5","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01 22:00","2015","05","01","22:00","","13.0","","7.1","","67","","","M","24","","8","","","","","M","","","","","NA"
