"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 00:00","2024","02","01","00:00","","11.2","","","M","","M","","","12","","21","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 01:00","2024","02","01","01:00","","11.6","","","M","","M","","","10","","30","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 02:00","2024","02","01","02:00","","10.8","","","M","","M","","","11","","28","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 03:00","2024","02","01","03:00","","10.3","","","M","","M","","","11","","17","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 04:00","2024","02","01","04:00","","10.7","","","M","","M","","","12","","22","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 05:00","2024","02","01","05:00","","10.8","","","M","","M","","","11","","16","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 06:00","2024","02","01","06:00","","10.8","","","M","","M","","","14","","13","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 07:00","2024","02","01","07:00","","10.3","","","M","","M","","","12","","26","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 08:00","2024","02","01","08:00","","11.5","","","M","","M","","","12","","17","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 09:00","2024","02","01","09:00","","10.2","","","M","","M","","","19","","14","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 10:00","2024","02","01","10:00","","10.1","","","M","","M","","","12","","15","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 11:00","2024","02","01","11:00","","10.5","","","M","","M","","","12","","18","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 12:00","2024","02","01","12:00","","10.1","","","M","","M","","","11","","17","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 13:00","2024","02","01","13:00","","10.0","","","M","","M","","","9","","27","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 14:00","2024","02","01","14:00","","9.9","","","M","","M","","","10","","23","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 15:00","2024","02","01","15:00","","10.1","","","M","","M","","","10","","24","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 16:00","2024","02","01","16:00","","10.4","","","M","","M","","","11","","25","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 17:00","2024","02","01","17:00","","9.8","","","M","","M","","","9","","17","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 18:00","2024","02","01","18:00","","10.3","","","M","","M","","","10","","22","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 19:00","2024","02","01","19:00","","10.8","","","M","","M","","","10","","25","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 20:00","2024","02","01","20:00","","10.4","","","M","","M","","","10","","22","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 21:00","2024","02","01","21:00","","10.9","","","M","","M","","","9","","31","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 22:00","2024","02","01","22:00","","11.7","","","M","","M","","","10","","29","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-01 23:00","2024","02","01","23:00","","11.8","","","M","","M","","","9","","26","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 00:00","2024","02","02","00:00","","12.1","","","M","","M","","","10","","28","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 01:00","2024","02","02","01:00","","12.0","","","M","","M","","","9","","29","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 02:00","2024","02","02","02:00","","10.9","","","M","","M","","","10","","28","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 03:00","2024","02","02","03:00","","11.1","","","M","","M","","","9","","26","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 04:00","2024","02","02","04:00","","10.4","","","M","","M","","","9","","26","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 05:00","2024","02","02","05:00","","10.7","","","M","","M","","","9","","34","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 06:00","2024","02","02","06:00","","9.9","","","M","","M","","","11","","33","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 07:00","2024","02","02","07:00","","10.0","","","M","","M","","","11","","33","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 08:00","2024","02","02","08:00","","9.7","","","M","","M","","","11","","33","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 09:00","2024","02","02","09:00","","9.5","","","M","","M","","","11","","25","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 10:00","2024","02","02","10:00","","9.4","","","M","","M","","","10","","23","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 11:00","2024","02","02","11:00","","9.4","","","M","","M","","","10","","19","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 12:00","2024","02","02","12:00","","9.0","","","M","","M","","","10","","20","","","","","","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2024-02-02 13:00","2024","02","02","13:00","","8.6","","","M","","M","","","12","","16","","","","","","","","","","NA"
