"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 00:00","2015","10","01","00:00","","14.0","","12.3","","90","","","M","31","","10","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 01:00","2015","10","01","01:00","","13.0","","12.1","","94","","","M","30","","7","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 02:00","2015","10","01","02:00","","13.4","","12.1","","92","","","M","","","0","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 03:00","2015","10","01","03:00","","12.9","","11.8","","93","","","M","16","","9","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 04:00","2015","10","01","04:00","","13.1","","11.4","","90","","","M","17","","10","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 05:00","2015","10","01","05:00","","13.4","","12.0","","91","","","M","16","","6","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 06:00","2015","10","01","06:00","","13.3","","11.9","","91","","","M","9","","12","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 07:00","2015","10","01","07:00","","12.8","","11.6","","93","","","M","9","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 08:00","2015","10","01","08:00","","12.9","","11.1","","89","","","M","13","","14","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 09:00","2015","10","01","09:00","","12.8","","11.4","","91","","","M","19","","3","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 10:00","2015","10","01","10:00","","12.8","","11.2","","90","","","M","28","","3","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 11:00","2015","10","01","11:00","","12.6","","11.4","","92","","","M","23","","3","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 12:00","2015","10","01","12:00","","12.7","","11.1","","90","","","M","","","0","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 13:00","2015","10","01","13:00","","12.2","","11.7","","97","","","M","32","","5","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 14:00","2015","10","01","14:00","","11.8","","11.4","","97","","","M","30","","8","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 15:00","2015","10","01","15:00","","12.6","","12.2","","98","","","M","34","","3","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 16:00","2015","10","01","16:00","","12.4","","12.0","","97","","","M","29","","6","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 17:00","2015","10","01","17:00","","12.1","","11.6","","96","","","M","31","","7","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 18:00","2015","10","01","18:00","","11.9","","11.4","","97","","","M","32","","7","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 19:00","2015","10","01","19:00","","11.8","","11.3","","96","","","M","33","","6","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 20:00","2015","10","01","20:00","","12.1","","11.5","","96","","","M","31","","4","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 21:00","2015","10","01","21:00","","12.4","","11.7","","96","","","M","31","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 22:00","2015","10","01","22:00","","11.8","","11.4","","97","","","M","30","","9","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-01 23:00","2015","10","01","23:00","","12.0","","11.6","","98","","","M","28","","6","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-02 00:00","2015","10","02","00:00","","12.0","","11.7","","98","","","M","","","0","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-02 01:00","2015","10","02","01:00","","12.1","","11.8","","98","","","M","17","","4","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-02 02:00","2015","10","02","02:00","","12.2","","11.9","","98","","","M","18","","7","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2015-10-02 03:00","2015","10","02","03:00","","12.6","","12.3","","98","","","M","17","","8","","","","","M","","","","","NA"
