"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 00:00","2018","02","01","00:00","","4.9","","2.7","","86","","","M","11","","22","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 01:00","2018","02","01","01:00","","4.6","","3.3","","91","","","M","9","","19","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 02:00","2018","02","01","02:00","","4.5","","3.3","","92","","","M","8","","21","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 03:00","2018","02","01","03:00","","4.3","","3.3","","93","","","M","9","","23","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 04:00","2018","02","01","04:00","","3.4","","2.5","","94","","","M","8","","28","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 05:00","2018","02","01","05:00","","3.4","","2.6","","94","","","M","9","","26","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 06:00","2018","02","01","06:00","","3.7","","2.8","","94","","","M","9","","22","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 07:00","2018","02","01","07:00","","3.8","","2.9","","94","","","M","8","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 08:00","2018","02","01","08:00","","4.0","","3.2","","94","","","M","9","","16","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 09:00","2018","02","01","09:00","","4.4","","3.5","","94","","","M","8","","12","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 10:00","2018","02","01","10:00","","4.5","","3.4","","92","","","M","9","","13","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 11:00","2018","02","01","11:00","","5.1","","4.1","","93","","","M","9","","9","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 12:00","2018","02","01","12:00","","6.4","","5.2","","92","","","M","18","","18","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 13:00","2018","02","01","13:00","","6.5","","5.0","","90","","","M","16","","11","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 14:00","2018","02","01","14:00","","6.5","","5.3","","92","","","M","16","","11","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 15:00","2018","02","01","15:00","","6.6","","5.0","","90","","","M","18","","12","","","","","M","","","","","NA"
"-123.30","49.11","SANDHEADS CS","1107010","2018-02-01 16:00","2018","02","01","16:00","","6.6","","5.0","","90","","","M","17","","9","","","","","M","","","","","NA"
