"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.30","49.11","SANDHEADS CS","1107010","2017-06-30","2017","06","30","","23.5","","15.3","","19.4","","0.0","","1.4","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-01","2017","07","01","","18.4","","13.1","","15.8","","2.2","","0.0","","","M","","M","","M","","","11","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-02","2017","07","02","","19.4","","13.6","","16.5","","1.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-03","2017","07","03","","18.9","","15.3","","17.1","","0.9","","0.0","","","M","","M","","M","","","27","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-04","2017","07","04","","22.2","","14.2","","18.2","","0.0","","0.2","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-05","2017","07","05","","21.3","","15.5","","18.4","","0.0","","0.4","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-06","2017","07","06","","24.0","","15.4","","19.7","","0.0","","1.7","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-07","2017","07","07","","19.9","","15.0","","17.5","","0.5","","0.0","","","M","","M","","M","","","14","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-08","2017","07","08","","21.9","","14.1","","18.0","","0.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-09","2017","07","09","","20.8","","15.0","","17.9","","0.1","","0.0","","","M","","M","","M","","","29","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-10","2017","07","10","","20.1","","15.8","","18.0","","0.0","","0.0","","","M","","M","","M","","","30","","61",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-11","2017","07","11","","21.0","","14.0","","17.5","","0.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-12","2017","07","12","","19.8","","13.8","","16.8","","1.2","","0.0","","","M","","M","","M","","","11","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-13","2017","07","13","","20.6","","16.4","","18.5","","0.0","","0.5","","","M","","M","","M","","","15","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-14","2017","07","14","","22.2","","14.4","","18.3","","0.0","","0.3","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-15","2017","07","15","","21.3","","14.8","","18.1","","0.0","","0.1","","","M","","M","","M","","","21","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-16","2017","07","16","","21.3","","16.0","","18.7","","0.0","","0.7","","","M","","M","","M","","","26","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-17","2017","07","17","","20.4","","16.1","","18.3","","0.0","","0.3","","","M","","M","","M","","","30","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-18","2017","07","18","","24.0","","15.6","","19.8","","0.0","","1.8","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-19","2017","07","19","","19.5","","15.3","","17.4","","0.6","","0.0","","","M","","M","","M","","","11","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-20","2017","07","20","","21.0","","16.8","","18.9","","0.0","","0.9","","","M","","M","","M","","","15","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-21","2017","07","21","","19.0","","15.0","","17.0","","1.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-22","2017","07","22","","20.6","","15.4","","18.0","","0.0","","0.0","","","M","","M","","M","","","13","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-23","2017","07","23","","19.4","","16.2","","17.8","","0.2","","0.0","","","M","","M","","M","","","30","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-24","2017","07","24","","20.3","","16.1","","18.2","","0.0","","0.2","","","M","","M","","M","","","30","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-25","2017","07","25","","21.4","","16.4","","18.9","","0.0","","0.9","","","M","","M","","M","","","31","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-26","2017","07","26","","20.2","","14.3","","17.3","","0.7","","0.0","","","M","","M","","M","","","14","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-27","2017","07","27","","18.8","","14.2","","16.5","","1.5","","0.0","","","M","","M","","M","","","11","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-28","2017","07","28","","20.8","","13.2","","17.0","","1.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-29","2017","07","29","","21.3","","13.8","","17.6","","0.4","","0.0","","","M","","M","","M","","","13","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-30","2017","07","30","","24.1","","16.2","","20.2","","0.0","","2.2","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-07-31","2017","07","31","","23.0","","16.2","","19.6","","0.0","","1.6","","","M","","M","","M","","","31","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-01","2017","08","01","","23.5","","18.0","","20.8","","0.0","","2.8","","","M","","M","","M","","","31","","52",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-02","2017","08","02","","22.7","","18.4","","20.6","","0.0","","2.6","","","M","","M","","M","","","30","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-03","2017","08","03","","24.5","","18.3","","21.4","","0.0","","3.4","","","M","","M","","M","","","31","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-04","2017","08","04","","22.3","","17.2","","19.8","","0.0","","1.8","","","M","","M","","M","","","31","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-05","2017","08","05","","20.4","","16.5","","18.5","","0.0","","0.5","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-06","2017","08","06","","22.9","","16.5","","19.7","","0.0","","1.7","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-07","2017","08","07","","20.8","","16.4","","18.6","","0.0","","0.6","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-08","2017","08","08","","20.6","","17.7","","19.2","","0.0","","1.2","","","M","","M","","M","","","31","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-09","2017","08","09","","23.1","","17.7","","20.4","","0.0","","2.4","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-10","2017","08","10","","22.5","","17.5","","20.0","","0.0","","2.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-11","2017","08","11","","21.5","","16.2","","18.9","","0.0","","0.9","","","M","","M","","M","","","14","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-12","2017","08","12","","19.7","","14.1","","16.9","","1.1","","0.0","","","M","","M","","M","","","14","","52",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-13","2017","08","13","","20.6","","15.4","","18.0","","0.0","","0.0","","","M","","M","","M","","","17","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-14","2017","08","14","","20.3","","14.4","","17.4","","0.6","","0.0","","","M","","M","","M","","","29","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-15","2017","08","15","","20.7","","14.6","","17.7","","0.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-16","2017","08","16","","19.9","","14.5","","17.2","","0.8","","0.0","","","M","","M","","M","","","12","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-17","2017","08","17","","19.7","","15.4","","17.6","","0.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-18","2017","08","18","","20.3","","14.0","","17.2","","0.8","","0.0","","","M","","M","","M","","","29","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-19","2017","08","19","","20.3","","15.7","","18.0","","0.0","","0.0","","","M","","M","","M","","","29","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-20","2017","08","20","","20.0","","14.0","","17.0","","1.0","","0.0","","","M","","M","","M","","","11","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-21","2017","08","21","","21.1","","15.8","","18.5","","0.0","","0.5","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-22","2017","08","22","","24.0","","16.8","","20.4","","0.0","","2.4","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-23","2017","08","23","","21.3","","14.5","","17.9","","0.1","","0.0","","","M","","M","","M","","","12","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-24","2017","08","24","","20.3","","15.6","","18.0","","0.0","","0.0","","","M","","M","","M","","","29","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-25","2017","08","25","","19.1","","14.0","","16.6","","1.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-26","2017","08","26","","21.9","","15.3","","18.6","","0.0","","0.6","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-27","2017","08","27","","23.5","","18.3","","20.9","","0.0","","2.9","","","M","","M","","M","","","31","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-28","2017","08","28","","23.1","","18.1","","20.6","","0.0","","2.6","","","M","","M","","M","","","31","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-29","2017","08","29","","24.0","","17.7","","20.9","","0.0","","2.9","","","M","","M","","M","","","11","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-30","2017","08","30","","18.8","","16.0","","17.4","","0.6","","0.0","","","M","","M","","M","","","13","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-08-31","2017","08","31","","22.7","","16.7","","19.7","","0.0","","1.7","","","M","","M","","M","","","30","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-01","2017","09","01","","23.0","","15.3","","19.2","","0.0","","1.2","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-02","2017","09","02","","25.5","","17.8","","21.7","","0.0","","3.7","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-03","2017","09","03","","24.3","","19.2","","21.8","","0.0","","3.8","","","M","","M","","M","","","29","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-04","2017","09","04","","24.7","","19.9","","22.3","","0.0","","4.3","","","M","","M","","M","","","31","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-05","2017","09","05","","26.1","","19.7","","22.9","","0.0","","4.9","","","M","","M","","M","","","17","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-06","2017","09","06","","22.3","","17.5","","19.9","","0.0","","1.9","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-07","2017","09","07","","20.1","","16.7","","18.4","","0.0","","0.4","","","M","","M","","M","","","30","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-08","2017","09","08","","19.5","","16.2","","17.9","","0.1","","0.0","","","M","","M","","M","","","28","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-09","2017","09","09","","17.6","","13.6","","15.6","","2.4","","0.0","","","M","","M","","M","","","17","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-10","2017","09","10","","18.1","","13.8","","16.0","","2.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-11","2017","09","11","","23.3","","14.7","","19.0","","0.0","","1.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-12","2017","09","12","","18.1","","15.5","","16.8","","1.2","","0.0","","","M","","M","","M","","","29","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-13","2017","09","13","","17.7","","13.8","","15.8","","2.2","","0.0","","","M","","M","","M","","","29","","59",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-14","2017","09","14","","18.7","","14.9","","16.8","","1.2","","0.0","","","M","","M","","M","","","31","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-15","2017","09","15","","19.0","","14.5","","16.8","","1.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-16","2017","09","16","","20.6","","13.7","","17.2","","0.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-17","2017","09","17","","17.6","","13.1","","15.4","","2.6","","0.0","","","M","","M","","M","","","17","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-18","2017","09","18","","14.5","","11.5","","13.0","","5.0","","0.0","","","M","","M","","M","","","13","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-19","2017","09","19","","13.3","","9.2","","11.3","","6.7","","0.0","","","M","","M","","M","","","10","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-20","2017","09","20","","14.0","","10.7","","12.4","","5.6","","0.0","","","M","","M","","M","","","30","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-21","2017","09","21","","17.3","","11.7","","14.5","","3.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-22","2017","09","22","","16.3","","12.3","","14.3","","3.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-23","2017","09","23","","19.0","","12.6","","15.8","","2.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-24","2017","09","24","","16.9","","12.3","","14.6","","3.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-25","2017","09","25","","16.2","","13.0","","14.6","","3.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-26","2017","09","26","","16.5","","14.0","","15.3","","2.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-27","2017","09","27","","16.6","","13.2","","14.9","","3.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-28","2017","09","28","","21.5","","13.9","","17.7","","0.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-29","2017","09","29","","17.9","","14.0","","16.0","","2.0","","0.0","","","M","","M","","M","","","23","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-09-30","2017","09","30","","15.2","","11.9","","13.6","","4.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-01","2017","10","01","","14.7","","11.6","","13.2","","4.8","","0.0","","","M","","M","","M","","","30","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-02","2017","10","02","","15.5","","11.3","","13.4","","4.6","","0.0","","","M","","M","","M","","","31","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-03","2017","10","03","","14.8","","12.4","","13.6","","4.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-04","2017","10","04","","18.4","","12.2","","15.3","","2.7","","0.0","","","M","","M","","M","","","35","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-05","2017","10","05","","15.0","","10.9","","13.0","","5.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-06","2017","10","06","","15.5","","10.3","","12.9","","5.1","","0.0","","","M","","M","","M","","","29","","61",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-07","2017","10","07","","14.1","","11.8","","13.0","","5.0","","0.0","","","M","","M","","M","","","29","","57",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-08","2017","10","08","","13.5","","9.9","","11.7","","6.3","","0.0","","","M","","M","","M","","","29","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-09","2017","10","09","","14.7","","9.1","","11.9","","6.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-10","2017","10","10","","13.4","","8.8","","11.1","","6.9","","0.0","","","M","","M","","M","","","29","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-11","2017","10","11","","12.5","","7.4","","10.0","","8.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-12","2017","10","12","","10.6","","7.3","","9.0","","9.0","","0.0","","","M","","M","","M","","","17","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-13","2017","10","13","","11.3","","7.1","","9.2","","8.8","","0.0","","","M","","M","","M","","","28","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-14","2017","10","14","","10.4","","7.5","","9.0","","9.0","","0.0","","","M","","M","","M","","","7","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-15","2017","10","15","","12.5","","9.4","","11.0","","7.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-16","2017","10","16","","12.2","","10.6","","11.4","","6.6","","0.0","","","M","","M","","M","","","14","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-17","2017","10","17","","12.9","","10.4","","11.7","","6.3","","0.0","","","M","","M","","M","","","15","","65",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-18","2017","10","18","","12.9","","8.0","","10.5","","7.5","","0.0","","","M","","M","","M","","","14","","72",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-19","2017","10","19","","","M","11.2","E","","M","","M","","M","","M","","M","","M","","","16","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-20","2017","10","20","","","M","8.4","E","","M","","M","","M","","M","","M","","M","","","20","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-21","2017","10","21","","11.7","","7.1","","9.4","","8.6","","0.0","","","M","","M","","M","","","10","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-22","2017","10","22","","","M","7.9","E","","M","","M","","M","","M","","M","","M","","","24","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-23","2017","10","23","","13.3","","8.5","","10.9","","7.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-24","2017","10","24","","","M","9.8","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-25","2017","10","25","","12.0","","8.4","","10.2","","7.8","","0.0","","","M","","M","","M","","","29","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-26","2017","10","26","","11.2","","9.6","","10.4","","7.6","","0.0","","","M","","M","","M","","","31","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-27","2017","10","27","","11.6","","8.7","","10.2","","7.8","","0.0","","","M","","M","","M","","","31","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-28","2017","10","28","","11.9","","8.3","","10.1","","7.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-29","2017","10","29","","13.9","","9.2","","11.6","","6.4","","0.0","","","M","","M","","M","","","31","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-30","2017","10","30","","12.1","","9.0","","10.6","","7.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-10-31","2017","10","31","","12.2","","6.0","","9.1","","8.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-01","2017","11","01","","11.6","","8.5","","10.1","","7.9","","0.0","","","M","","M","","M","","","29","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-02","2017","11","02","","9.9","","2.7","","6.3","","11.7","","0.0","","","M","","M","","M","","","33","","61",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-03","2017","11","03","","4.9","","0.5","","2.7","","15.3","","0.0","","","M","","M","","M","","","11","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-04","2017","11","04","","","M","1.2","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-05","2017","11","05","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-06","2017","11","06","","6.9","","2.0","","4.5","","13.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-07","2017","11","07","","6.7","","3.5","","5.1","","12.9","","0.0","","","M","","M","","M","","","10","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-08","2017","11","08","","","M","5.5","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-09","2017","11","09","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-10","2017","11","10","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-11","2017","11","11","","","M","6.6","E","","M","","M","","M","","M","","M","","M","","","10","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-12","2017","11","12","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-13","2017","11","13","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-14","2017","11","14","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-15","2017","11","15","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-16","2017","11","16","","","M","7.2","E","","M","","M","","M","","M","","M","","M","","","17","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-17","2017","11","17","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-18","2017","11","18","","","M","6.7","E","","M","","M","","M","","M","","M","","M","","","16","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-19","2017","11","19","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-20","2017","11","20","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-21","2017","11","21","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-22","2017","11","22","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-23","2017","11","23","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-24","2017","11","24","","","M","8.8","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-25","2017","11","25","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-26","2017","11","26","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-27","2017","11","27","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-28","2017","11","28","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-29","2017","11","29","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-11-30","2017","11","30","","9.3","","5.9","","7.6","","10.4","","0.0","","","M","","M","","M","","","15","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-01","2017","12","01","","8.3","","5.5","","6.9","","11.1","","0.0","","","M","","M","","M","","","16","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-02","2017","12","02","","","M","5.5","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-03","2017","12","03","","","M","5.2","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-04","2017","12","04","","5.7","","4.1","","4.9","","13.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-05","2017","12","05","","5.9","","3.2","","4.6","","13.4","","0.0","","","M","","M","","M","","","31","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-06","2017","12","06","","5.7","","3.8","","4.8","","13.2","","0.0","","","M","","M","","M","","","31","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-07","2017","12","07","","4.1","","2.2","","3.2","","14.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-08","2017","12","08","","3.4","","1.8","","2.6","","15.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-09","2017","12","09","","4.3","","1.4","","2.9","","15.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-10","2017","12","10","","6.9","","3.7","","5.3","","12.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-11","2017","12","11","","7.3","","0.8","","4.1","","13.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-12","2017","12","12","","6.9","","4.8","","5.9","","12.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-13","2017","12","13","","7.6","","4.2","","5.9","","12.1","","0.0","","","M","","M","","M","","","31","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-14","2017","12","14","","7.3","","2.8","","5.1","","12.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-15","2017","12","15","","8.0","","5.0","","6.5","","11.5","","0.0","","","M","","M","","M","","","29","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2017-12-16","2017","12","16","","7.6","","4.5","","6.1","","11.9","","0.0","","","M","","M","","M","","","31","","43",""
