"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-03","2013","02","03","","6.5","","3.8","","5.2","","12.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-04","2013","02","04","","7.6","","5.5","","6.6","","11.4","","0.0","","","M","","M","","M","","","17","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-05","2013","02","05","","7.8","","6.0","","6.9","","11.1","","0.0","","","M","","M","","M","","","18","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-06","2013","02","06","","7.7","","5.7","","6.7","","11.3","","0.0","","","M","","M","","M","","","19","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-07","2013","02","07","","8.5","","5.6","","7.1","","10.9","","0.0","","","M","","M","","M","","","15","","70",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-08","2013","02","08","","5.6","","3.1","","4.4","","13.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-09","2013","02","09","","5.7","","3.9","","4.8","","13.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-10","2013","02","10","","5.8","","3.3","","4.6","","13.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-11","2013","02","11","","6.6","","4.7","","5.7","","12.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-12","2013","02","12","","9.7","","5.4","","7.6","","10.4","","0.0","","","M","","M","","M","","","19","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-13","2013","02","13","","9.6","","6.3","","8.0","","10.0","","0.0","","","M","","M","","M","","","29","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-14","2013","02","14","","6.7","","4.8","","5.8","","12.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-15","2013","02","15","","8.8","","5.3","","7.1","","10.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-16","2013","02","16","","9.2","","5.5","","7.4","","10.6","","0.0","","","M","","M","","M","","","29","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-17","2013","02","17","","7.4","","5.4","","6.4","","11.6","","0.0","","","M","","M","","M","","","31","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-18","2013","02","18","","5.9","","3.7","","4.8","","13.2","","0.0","","","M","","M","","M","","","10","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-19","2013","02","19","","6.9","","4.6","","5.8","","12.2","","0.0","","","M","","M","","M","","","32","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-20","2013","02","20","","6.4","","3.0","","4.7","","13.3","","0.0","","","M","","M","","M","","","11","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-21","2013","02","21","","8.0","","4.0","","6.0","","12.0","","0.0","","","M","","M","","M","","","20","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-22","2013","02","22","","8.7","","5.4","","7.1","","10.9","","0.0","","","M","","M","","M","","","25","","67",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-23","2013","02","23","","7.9","","4.4","","6.2","","11.8","","0.0","","","M","","M","","M","","","32","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-24","2013","02","24","","7.6","","5.2","","6.4","","11.6","","0.0","","","M","","M","","M","","","16","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-25","2013","02","25","","8.0","","6.4","","7.2","","10.8","","0.0","","","M","","M","","M","","","19","","67",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-26","2013","02","26","","7.2","","3.7","","5.5","","12.5","","0.0","","","M","","M","","M","","","16","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-27","2013","02","27","","6.9","","4.2","","5.6","","12.4","","0.0","","","M","","M","","M","","","18","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-02-28","2013","02","28","","6.4","","3.6","","5.0","","13.0","","0.0","","","M","","M","","M","","","10","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-01","2013","03","01","","9.8","","6.4","","8.1","","9.9","","0.0","","","M","","M","","M","","","16","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-02","2013","03","02","","9.5","","5.2","","7.4","","10.6","","0.0","","","M","","M","","M","","","31","","57",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-03","2013","03","03","","7.3","","5.4","","6.4","","11.6","","0.0","","","M","","M","","M","","","31","","57",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-04","2013","03","04","","6.9","","3.1","","5.0","","13.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-05","2013","03","05","","8.0","","5.4","","6.7","","11.3","","0.0","","","M","","M","","M","","","10","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-06","2013","03","06","","7.4","","5.3","","6.4","","11.6","","0.0","","","M","","M","","M","","","33","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-07","2013","03","07","","7.1","","4.5","","5.8","","12.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-08","2013","03","08","","7.8","","5.1","","6.5","","11.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-09","2013","03","09","","8.7","","3.9","","6.3","","11.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-10","2013","03","10","","8.9","","6.0","","7.5","","10.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-11","2013","03","11","","7.5","","5.7","","6.6","","11.4","","0.0","","","M","","M","","M","","","9","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-12","2013","03","12","","9.8","","4.8","","7.3","","10.7","","0.0","","","M","","M","","M","","","18","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-13","2013","03","13","","9.9","","8.3","","9.1","","8.9","","0.0","","","M","","M","","M","","","18","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-14","2013","03","14","","10.7","","8.0","","9.4","","8.6","","0.0","","","M","","M","","M","","","13","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-15","2013","03","15","","10.2","","7.7","","9.0","","9.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-16","2013","03","16","","9.3","","4.9","","7.1","","10.9","","0.0","","","M","","M","","M","","","33","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-17","2013","03","17","","7.4","","5.4","","6.4","","11.6","","0.0","","","M","","M","","M","","","32","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-18","2013","03","18","","7.7","","5.2","","6.5","","11.5","","0.0","","","M","","M","","M","","","30","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-19","2013","03","19","","10.6","","3.2","","6.9","","11.1","","0.0","","","M","","M","","M","","","14","","69",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-20","2013","03","20","","10.1","","4.2","","7.2","","10.8","","0.0","","","M","","M","","M","","","30","","82",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-21","2013","03","21","","8.1","","4.0","","6.1","","11.9","","0.0","","","M","","M","","M","","","30","","52",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-22","2013","03","22","","6.4","","3.9","","5.2","","12.8","","0.0","","","M","","M","","M","","","32","","61",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-23","2013","03","23","","7.6","","2.8","","5.2","","12.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-24","2013","03","24","","7.9","","3.8","","5.9","","12.1","","0.0","","","M","","M","","M","","","12","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-25","2013","03","25","","10.1","","6.1","","8.1","","9.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-26","2013","03","26","","9.7","","6.9","","8.3","","9.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-27","2013","03","27","","11.5","","6.8","","9.2","","8.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-28","2013","03","28","","11.5","","7.7","","9.6","","8.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-29","2013","03","29","","11.3","","7.5","","9.4","","8.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-30","2013","03","30","","12.0","","8.6","","10.3","","7.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-03-31","2013","03","31","","12.6","","9.1","","10.9","","7.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-01","2013","04","01","","13.1","","8.2","","10.7","","7.3","","0.0","","","M","","M","","M","","","13","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-02","2013","04","02","","10.8","","8.9","","9.9","","8.1","","0.0","","","M","","M","","M","","","14","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-03","2013","04","03","","11.1","","8.4","","9.8","","8.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-04","2013","04","04","","11.3","","9.2","","10.3","","7.7","","0.0","","","M","","M","","M","","","21","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-05","2013","04","05","","12.0","","9.7","","10.9","","7.1","","0.0","","","M","","M","","M","","","15","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-06","2013","04","06","","12.0","","7.4","","9.7","","8.3","","0.0","","","M","","M","","M","","","18","","61",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-07","2013","04","07","","9.5","","6.6","","8.1","","9.9","","0.0","","","M","","M","","M","","","33","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-08","2013","04","08","","10.1","","7.3","","8.7","","9.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-09","2013","04","09","","9.1","","7.7","","8.4","","9.6","","0.0","","","M","","M","","M","","","14","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-10","2013","04","10","","11.8","","7.6","","9.7","","8.3","","0.0","","","M","","M","","M","","","31","","65",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-11","2013","04","11","","10.9","","7.4","","9.2","","8.8","","0.0","","","M","","M","","M","","","30","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-12","2013","04","12","","8.3","","5.0","","6.7","","11.3","","0.0","","","M","","M","","M","","","20","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-13","2013","04","13","","8.6","","3.2","","5.9","","12.1","","0.0","","","M","","M","","M","","","32","","87",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-14","2013","04","14","","9.4","","5.0","","7.2","","10.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-15","2013","04","15","","13.2","","5.9","","9.6","","8.4","","0.0","","","M","","M","","M","","","11","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-16","2013","04","16","","12.1","","6.2","","9.2","","8.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-17","2013","04","17","","11.6","","6.9","","9.3","","8.7","","0.0","","","M","","M","","M","","","12","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-18","2013","04","18","","9.0","","7.1","","8.1","","9.9","","0.0","","","M","","M","","M","","","16","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-19","2013","04","19","","11.6","","8.2","","9.9","","8.1","","0.0","","","M","","M","","M","","","16","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-20","2013","04","20","","10.7","","8.9","","9.8","","8.2","","0.0","","","M","","M","","M","","","31","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-21","2013","04","21","","10.2","","5.1","","7.7","","10.3","","0.0","","","M","","M","","M","","","10","","57",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-22","2013","04","22","","12.4","","5.7","","9.1","","8.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-23","2013","04","23","","12.9","","6.4","","9.7","","8.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-24","2013","04","24","","15.7","","9.0","","12.4","","5.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-25","2013","04","25","","14.6","","9.4","","12.0","","6.0","","0.0","","","M","","M","","M","","","32","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-26","2013","04","26","","13.9","","8.8","","11.4","","6.6","","0.0","","","M","","M","","M","","","15","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-27","2013","04","27","","14.4","","9.5","","12.0","","6.0","","0.0","","","M","","M","","M","","","19","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-28","2013","04","28","","12.1","","8.6","","10.4","","7.6","","0.0","","","M","","M","","M","","","21","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-29","2013","04","29","","10.1","","7.0","","8.6","","9.4","","0.0","","","M","","M","","M","","","31","","70",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-04-30","2013","04","30","","10.6","","6.5","","8.6","","9.4","","0.0","","","M","","M","","M","","","29","","57",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-01","2013","05","01","","12.1","","5.7","","8.9","","9.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-02","2013","05","02","","12.4","","9.2","","10.8","","7.2","","0.0","","","M","","M","","M","","","32","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-03","2013","05","03","","15.5","","10.3","","12.9","","5.1","","0.0","","","M","","M","","M","","","33","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-04","2013","05","04","","18.8","","11.2","","15.0","","3.0","","0.0","","","M","","M","","M","","","32","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-05","2013","05","05","","19.1","","12.7","","15.9","","2.1","","0.0","","","M","","M","","M","","","1","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-06","2013","05","06","","21.1","","13.4","","17.3","","0.7","","0.0","","","M","","M","","M","","","3","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-07","2013","05","07","","17.9","","11.1","","14.5","","3.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-08","2013","05","08","","13.9","","11.1","","12.5","","5.5","","0.0","","","M","","M","","M","","","16","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-09","2013","05","09","","16.6","","10.7","","13.7","","4.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-10","2013","05","10","","16.9","","11.3","","14.1","","3.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-11","2013","05","11","","17.5","","11.8","","14.7","","3.3","","0.0","","","M","","M","","M","","","27","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-12","2013","05","12","","15.5","","12.5","","14.0","","4.0","","0.0","","","M","","M","","M","","","15","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-13","2013","05","13","","15.2","","10.7","","13.0","","5.0","","0.0","","","M","","M","","M","","","23","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-14","2013","05","14","","13.6","","10.0","","11.8","","6.2","","0.0","","","M","","M","","M","","","23","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-15","2013","05","15","","14.5","","10.6","","12.6","","5.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-16","2013","05","16","","15.4","","10.5","","13.0","","5.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-17","2013","05","17","","13.2","","11.2","","12.2","","5.8","","0.0","","","M","","M","","M","","","16","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-18","2013","05","18","","16.2","","10.9","","13.6","","4.4","","0.0","","","M","","M","","M","","","19","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-19","2013","05","19","","15.8","","11.4","","13.6","","4.4","","0.0","","","M","","M","","M","","","32","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-20","2013","05","20","","14.8","","9.9","","12.4","","5.6","","0.0","","","M","","M","","M","","","31","","57",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-21","2013","05","21","","11.7","","8.1","","9.9","","8.1","","0.0","","","M","","M","","M","","","31","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-22","2013","05","22","","14.4","","9.2","","11.8","","6.2","","0.0","","","M","","M","","M","","","18","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-23","2013","05","23","","","M","8.8","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-24","2013","05","24","","14.6","","9.9","","12.3","","5.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-25","2013","05","25","","17.7","","10.2","","14.0","","4.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-26","2013","05","26","","13.5","","11.0","","12.3","","5.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-27","2013","05","27","","14.3","","11.5","","12.9","","5.1","","0.0","","","M","","M","","M","","","13","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-28","2013","05","28","","13.8","","10.7","","12.3","","5.7","","0.0","","","M","","M","","M","","","15","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-29","2013","05","29","","11.9","","11.0","","11.5","","6.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-30","2013","05","30","","12.6","","10.7","","11.7","","6.3","","0.0","","","M","","M","","M","","","17","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-05-31","2013","05","31","","19.3","","10.4","","14.9","","3.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-01","2013","06","01","","15.1","","11.4","","13.3","","4.7","","0.0","","","M","","M","","M","","","31","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-02","2013","06","02","","17.2","","12.1","","14.7","","3.3","","0.0","","","M","","M","","M","","","31","","59",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-03","2013","06","03","","16.5","","12.5","","14.5","","3.5","","0.0","","","M","","M","","M","","","33","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-04","2013","06","04","","20.6","","12.7","","16.7","","1.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-05","2013","06","05","","18.7","","13.7","","16.2","","1.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-06","2013","06","06","","21.6","","14.6","","18.1","","0.0","","0.1","","","M","","M","","M","","","31","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-07","2013","06","07","","16.6","","12.6","","14.6","","3.4","","0.0","","","M","","M","","M","","","13","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-08","2013","06","08","","15.6","","11.5","","13.6","","4.4","","0.0","","","M","","M","","M","","","12","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-09","2013","06","09","","18.4","","12.9","","15.7","","2.3","","0.0","","","M","","M","","M","","","31","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-10","2013","06","10","","17.3","","11.0","","14.2","","3.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-11","2013","06","11","","16.3","","12.9","","14.6","","3.4","","0.0","","","M","","M","","M","","","16","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2013-06-12","2013","06","12","","17.8","","11.1","","14.5","","3.5","","0.0","","","M","","M","","M","","","","","<31",""
