"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.30","49.11","SANDHEADS CS","1107010","2015-01-30","2015","01","30","","7.3","","3.3","","5.3","","12.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-01-31","2015","01","31","","6.8","","4.1","","5.5","","12.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-01","2015","02","01","","8.3","","6.0","","7.2","","10.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-02","2015","02","02","","8.0","","6.5","","7.3","","10.7","","0.0","","","M","","M","","M","","","12","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-03","2015","02","03","","8.6","","6.3","","7.5","","10.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-04","2015","02","04","","8.2","","5.4","","6.8","","11.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-05","2015","02","05","","11.6","","6.3","","9.0","","9.0","","0.0","","","M","","M","","M","","","16","","52",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-06","2015","02","06","","12.0","","9.8","","10.9","","7.1","","0.0","","","M","","M","","M","","","18","","65",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-07","2015","02","07","","11.1","","8.4","","9.8","","8.2","","0.0","","","M","","M","","M","","","17","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-08","2015","02","08","","13.6","","8.4","","11.0","","7.0","","0.0","","","M","","M","","M","","","15","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-09","2015","02","09","","9.9","","7.7","","8.8","","9.2","","0.0","","","M","","M","","M","","","35","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-10","2015","02","10","","10.0","","7.5","","8.8","","9.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-11","2015","02","11","","10.5","","6.6","","8.6","","9.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-12","2015","02","12","","10.5","","7.8","","9.2","","8.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-13","2015","02","13","","11.2","","8.4","","9.8","","8.2","","0.0","","","M","","M","","M","","","31","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-14","2015","02","14","","10.7","","8.0","","9.4","","8.6","","0.0","","","M","","M","","M","","","30","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-15","2015","02","15","","9.6","","4.6","","7.1","","10.9","","0.0","","","M","","M","","M","","","32","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-16","2015","02","16","","8.3","","6.4","","7.4","","10.6","","0.0","","","M","","M","","M","","","33","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-17","2015","02","17","","8.0","","5.0","","6.5","","11.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-18","2015","02","18","","10.2","","5.6","","7.9","","10.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-19","2015","02","19","","9.6","","6.7","","8.2","","9.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-20","2015","02","20","","8.6","","7.3","","8.0","","10.0","","0.0","","","M","","M","","M","","","32","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-21","2015","02","21","","8.6","","6.5","","7.6","","10.4","","0.0","","","M","","M","","M","","","32","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-22","2015","02","22","","8.3","","5.9","","7.1","","10.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-23","2015","02","23","","11.6","","3.7","","7.7","","10.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-24","2015","02","24","","10.4","","4.3","","7.4","","10.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-25","2015","02","25","","7.4","","5.0","","6.2","","11.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-26","2015","02","26","","8.6","","6.0","","7.3","","10.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-27","2015","02","27","","10.7","","7.3","","9.0","","9.0","","0.0","","","M","","M","","M","","","33","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-02-28","2015","02","28","","10.3","","5.8","","8.1","","9.9","","0.0","","","M","","M","","M","","","2","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-01","2015","03","01","","7.5","","3.9","","5.7","","12.3","","0.0","","","M","","M","","M","","","31","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-02","2015","03","02","","9.5","","4.5","","7.0","","11.0","","0.0","","","M","","M","","M","","","31","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-03","2015","03","03","","8.6","","4.3","","6.5","","11.5","","0.0","","","M","","M","","M","","","12","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-04","2015","03","04","","10.0","","3.0","","6.5","","11.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-05","2015","03","05","","8.5","","4.4","","6.5","","11.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-06","2015","03","06","","9.6","","6.6","","8.1","","9.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-07","2015","03","07","","10.2","","6.1","","8.2","","9.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-08","2015","03","08","","9.7","","5.1","","7.4","","10.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-09","2015","03","09","","8.3","","3.3","","5.8","","12.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-10","2015","03","10","","8.2","","4.8","","6.5","","11.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-11","2015","03","11","","12.3","","7.4","","9.9","","8.1","","0.0","","","M","","M","","M","","","16","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-12","2015","03","12","","13.8","","9.6","","11.7","","6.3","","0.0","","","M","","M","","M","","","18","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-13","2015","03","13","","12.8","","9.1","","11.0","","7.0","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-14","2015","03","14","","14.0","","8.9","","11.5","","6.5","","0.0","","","M","","M","","M","","","23","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-15","2015","03","15","","9.9","","7.1","","8.5","","9.5","","0.0","","","M","","M","","M","","","31","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-16","2015","03","16","","9.6","","6.4","","8.0","","10.0","","0.0","","","M","","M","","M","","","18","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-17","2015","03","17","","11.5","","7.7","","9.6","","8.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-18","2015","03","18","","12.3","","7.4","","9.9","","8.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-19","2015","03","19","","12.1","","8.2","","10.2","","7.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-20","2015","03","20","","11.8","","7.9","","9.9","","8.1","","0.0","","","M","","M","","M","","","13","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-21","2015","03","21","","11.5","","7.4","","9.5","","8.5","","0.0","","","M","","M","","M","","","14","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-22","2015","03","22","","11.2","","6.4","","8.8","","9.2","","0.0","","","M","","M","","M","","","12","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-23","2015","03","23","","8.6","","6.3","","7.5","","10.5","","0.0","","","M","","M","","M","","","13","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-24","2015","03","24","","10.2","","6.0","","8.1","","9.9","","0.0","","","M","","M","","M","","","18","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-25","2015","03","25","","10.5","","6.7","","8.6","","9.4","","0.0","","","M","","M","","M","","","13","","44",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-26","2015","03","26","","16.9","","8.8","","12.9","","5.1","","0.0","","","M","","M","","M","","","16","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-27","2015","03","27","","13.9","","8.5","","11.2","","6.8","","0.0","","","M","","M","","M","","","19","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-28","2015","03","28","","12.3","","9.2","","10.8","","7.2","","0.0","","","M","","M","","M","","","30","","57",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-29","2015","03","29","","10.4","","8.1","","9.3","","8.7","","0.0","","","M","","M","","M","","","11","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-30","2015","03","30","","14.7","","8.5","","11.6","","6.4","","0.0","","","M","","M","","M","","","13","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-03-31","2015","03","31","","12.8","","7.5","","10.2","","7.8","","0.0","","","M","","M","","M","","","31","","61",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-01","2015","04","01","","10.5","","7.4","","9.0","","9.0","","0.0","","","M","","M","","M","","","31","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-02","2015","04","02","","10.3","","7.0","","8.7","","9.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-03","2015","04","03","","9.8","","7.1","","8.5","","9.5","","0.0","","","M","","M","","M","","","13","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-04","2015","04","04","","10.4","","6.5","","8.5","","9.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-05","2015","04","05","","10.3","","5.6","","8.0","","10.0","","0.0","","","M","","M","","M","","","32","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-06","2015","04","06","","11.1","","6.0","","8.6","","9.4","","0.0","","","M","","M","","M","","","32","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-07","2015","04","07","","13.1","","7.8","","10.5","","7.5","","0.0","","","M","","M","","M","","","33","","33",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-08","2015","04","08","","13.7","","7.4","","10.6","","7.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-09","2015","04","09","","15.3","","7.1","","11.2","","6.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-10","2015","04","10","","11.4","","8.3","","9.9","","8.1","","0.0","","","M","","M","","M","","","19","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-11","2015","04","11","","10.5","","7.2","","8.9","","9.1","","0.0","","","M","","M","","M","","","25","","48",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-12","2015","04","12","","10.1","","7.0","","8.6","","9.4","","0.0","","","M","","M","","M","","","28","","39",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-13","2015","04","13","","8.7","","6.8","","7.8","","10.2","","0.0","","","M","","M","","M","","","11","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-14","2015","04","14","","9.9","","5.7","","7.8","","10.2","","0.0","","","M","","M","","M","","","33","","67",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-15","2015","04","15","","12.0","","6.1","","9.1","","8.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-16","2015","04","16","","15.6","","7.1","","11.4","","6.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-17","2015","04","17","","14.3","","10.2","","12.3","","5.7","","0.0","","","M","","M","","M","","","31","","63",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-18","2015","04","18","","13.0","","9.4","","11.2","","6.8","","0.0","","","M","","M","","M","","","31","","59",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-19","2015","04","19","","13.4","","10.2","","11.8","","6.2","","0.0","","","M","","M","","M","","","33","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-20","2015","04","20","","15.9","","11.2","","13.6","","4.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-21","2015","04","21","","13.5","","9.1","","11.3","","6.7","","0.0","","","M","","M","","M","","","32","","52",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-22","2015","04","22","","14.2","","8.5","","11.4","","6.6","","0.0","","","M","","M","","M","","","29","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-23","2015","04","23","","10.9","","7.2","","9.1","","8.9","","0.0","","","M","","M","","M","","","15","","50",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-24","2015","04","24","","10.6","","5.3","","8.0","","10.0","","0.0","","","M","","M","","M","","","21","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-25","2015","04","25","","11.9","","6.1","","9.0","","9.0","","0.0","","","M","","M","","M","","","10","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-26","2015","04","26","","13.5","","7.5","","10.5","","7.5","","0.0","","","M","","M","","M","","","13","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-27","2015","04","27","","15.3","","9.2","","12.3","","5.7","","0.0","","","M","","M","","M","","","11","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-28","2015","04","28","","15.5","","9.7","","12.6","","5.4","","0.0","","","M","","M","","M","","","32","","46",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-29","2015","04","29","","13.4","","9.8","","11.6","","6.4","","0.0","","","M","","M","","M","","","23","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-04-30","2015","04","30","","12.7","","9.6","","11.2","","6.8","","0.0","","","M","","M","","M","","","17","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-01","2015","05","01","","14.3","","9.8","","12.1","","5.9","","0.0","","","M","","M","","M","","","30","","59",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-02","2015","05","02","","12.6","","9.0","","10.8","","7.2","","0.0","","","M","","M","","M","","","31","","69",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-03","2015","05","03","","14.7","","10.5","","12.6","","5.4","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-04","2015","05","04","","14.4","","9.8","","12.1","","5.9","","0.0","","","M","","M","","M","","","24","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-05","2015","05","05","","14.5","","8.4","","11.5","","6.5","","0.0","","","M","","M","","M","","","22","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-06","2015","05","06","","13.6","","8.2","","10.9","","7.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-07","2015","05","07","","15.3","","10.2","","12.8","","5.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-08","2015","05","08","","17.9","","12.6","","15.3","","2.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-09","2015","05","09","","17.8","","11.9","","14.9","","3.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-10","2015","05","10","","16.7","","12.9","","14.8","","3.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-11","2015","05","11","","16.1","","11.0","","13.6","","4.4","","0.0","","","M","","M","","M","","","15","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-12","2015","05","12","","18.0","","11.8","","14.9","","3.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-13","2015","05","13","","14.8","","11.4","","13.1","","4.9","","0.0","","","M","","M","","M","","","13","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-14","2015","05","14","","14.8","","10.9","","12.9","","5.1","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-15","2015","05","15","","15.8","","12.6","","14.2","","3.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-16","2015","05","16","","16.8","","12.3","","14.6","","3.4","","0.0","","","M","","M","","M","","","15","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-17","2015","05","17","","19.3","","12.3","","15.8","","2.2","","0.0","","","M","","M","","M","","","13","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-18","2015","05","18","","18.3","","14.4","","16.4","","1.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-19","2015","05","19","","19.1","","12.4","","15.8","","2.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-20","2015","05","20","","19.4","","11.4","","15.4","","2.6","","0.0","","","M","","M","","M","","","13","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-21","2015","05","21","","19.4","","13.1","","16.3","","1.7","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-22","2015","05","22","","16.2","","13.1","","14.7","","3.3","","0.0","","","M","","M","","M","","","15","","43",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-23","2015","05","23","","15.3","","12.8","","14.1","","3.9","","0.0","","","M","","M","","M","","","15","","37",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-24","2015","05","24","","16.0","","12.6","","14.3","","3.7","","0.0","","","M","","M","","M","","","15","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-25","2015","05","25","","15.6","","11.8","","13.7","","4.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-26","2015","05","26","","18.5","","13.6","","16.1","","1.9","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-27","2015","05","27","","20.8","","13.6","","17.2","","0.8","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-28","2015","05","28","","22.0","","14.1","","18.1","","0.0","","0.1","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-29","2015","05","29","","22.1","","16.0","","19.1","","0.0","","1.1","","","M","","M","","M","","","32","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-30","2015","05","30","","17.7","","13.8","","15.8","","2.2","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-05-31","2015","05","31","","18.7","","12.2","","15.5","","2.5","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-01","2015","06","01","","18.7","","13.5","","16.1","","1.9","","0.0","","","M","","M","","M","","","15","","41",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-02","2015","06","02","","16.2","","12.9","","14.6","","3.4","","0.0","","","M","","M","","M","","","14","","35",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-03","2015","06","03","","20.2","","12.6","","16.4","","1.6","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-04","2015","06","04","","18.4","","12.9","","15.7","","2.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-05","2015","06","05","","21.9","","13.4","","17.7","","0.3","","0.0","","","M","","M","","M","","","","","<31",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-06","2015","06","06","","23.5","","14.8","","19.2","","0.0","","1.2","","","M","","M","","M","","","30","","32",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-07","2015","06","07","","22.8","","17.4","","20.1","","0.0","","2.1","","","M","","M","","M","","","32","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-08","2015","06","08","","22.6","","15.8","","19.2","","0.0","","1.2","","","M","","M","","M","","","31","","54",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-09","2015","06","09","","19.9","","14.4","","17.2","","0.8","","0.0","","","M","","M","","M","","","31","","69",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-10","2015","06","10","","20.6","","14.3","","17.5","","0.5","","0.0","","","M","","M","","M","","","31","","56",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-11","2015","06","11","","19.2","","15.0","","17.1","","0.9","","0.0","","","M","","M","","M","","","31","","59",""
"-123.30","49.11","SANDHEADS CS","1107010","2015-06-12","2015","06","12","","17.4","","13.4","","15.4","","2.6","","0.0","","","M","","M","","M","","","30","","72",""
